Production,dayOfYear,month_number,Hour,hour_sinhalf
12555.0,353,12,5,0.6310879443260529
12582.0,353,12,6,0.730835964278124
13097.0,353,12,7,0.816969893010442
13334.0,353,12,8,0.8878852184023752
13262.0,353,12,9,0.9422609221188204
12968.0,353,12,10,0.9790840876823229
12840.0,353,12,11,0.9976687691905392
12734.0,353,12,12,0.9976687691905392
12756.0,353,12,13,0.9790840876823229
12959.0,353,12,14,0.9422609221188205
13164.0,353,12,15,0.8878852184023752
13737.0,353,12,16,0.8169698930104421
14559.0,353,12,17,0.7308359642781239
14720.0,353,12,18,0.631087944326053
14608.0,353,12,19,0.5195839500354339
14517.0,353,12,20,0.3984010898462414
14207.0,353,12,21,0.2697967711570243
13643.0,353,12,22,0.1361666490962471
13454.0,353,12,23,1.2246467991473532e-16
13597.0,354,12,0,0.0
13784.0,354,12,1,0.1361666490962466
13695.0,354,12,2,0.2697967711570243
13529.0,354,12,3,0.39840108984624145
13533.0,354,12,4,0.5195839500354336
13540.0,354,12,5,0.6310879443260529
13332.0,354,12,6,0.730835964278124
13218.0,354,12,7,0.816969893010442
12645.0,354,12,8,0.8878852184023752
12303.0,354,12,9,0.9422609221188204
11905.0,354,12,10,0.9790840876823229
11153.0,354,12,11,0.9976687691905392
10645.0,354,12,12,0.9976687691905392
10013.0,354,12,13,0.9790840876823229
9187.0,354,12,14,0.9422609221188205
8681.0,354,12,15,0.8878852184023752
8331.0,354,12,16,0.8169698930104421
8554.0,354,12,17,0.7308359642781239
8478.0,354,12,18,0.631087944326053
8155.0,354,12,19,0.5195839500354339
7709.0,354,12,20,0.3984010898462414
7399.0,354,12,21,0.2697967711570243
6745.0,354,12,22,0.1361666490962471
6355.0,354,12,23,1.2246467991473532e-16
5967.0,355,12,0,0.0
5766.0,355,12,1,0.1361666490962466
5279.0,355,12,2,0.2697967711570243
4943.0,355,12,3,0.39840108984624145
5141.0,355,12,4,0.5195839500354336
5629.0,355,12,5,0.6310879443260529
6299.0,355,12,6,0.730835964278124
6743.0,355,12,7,0.816969893010442
6902.0,355,12,8,0.8878852184023752
6927.0,355,12,9,0.9422609221188204
6967.0,355,12,10,0.9790840876823229
7241.0,355,12,11,0.9976687691905392
8007.0,355,12,12,0.9976687691905392
8370.0,355,12,13,0.9790840876823229
8668.0,355,12,14,0.9422609221188205
8933.0,355,12,15,0.8878852184023752
9579.0,355,12,16,0.8169698930104421
10815.0,355,12,17,0.7308359642781239
11415.0,355,12,18,0.631087944326053
11709.0,355,12,19,0.5195839500354339
11833.0,355,12,20,0.3984010898462414
11990.0,355,12,21,0.2697967711570243
11854.0,355,12,22,0.1361666490962471
11957.0,355,12,23,1.2246467991473532e-16
12493.0,356,12,0,0.0
13128.0,356,12,1,0.1361666490962466
13649.0,356,12,2,0.2697967711570243
13745.0,356,12,3,0.39840108984624145
13982.0,356,12,4,0.5195839500354336
13276.0,356,12,5,0.6310879443260529
13089.0,356,12,6,0.730835964278124
12741.0,356,12,7,0.816969893010442
12237.0,356,12,8,0.8878852184023752
11536.0,356,12,9,0.9422609221188204
11187.0,356,12,10,0.9790840876823229
11594.0,356,12,11,0.9976687691905392
12317.0,356,12,12,0.9976687691905392
12737.0,356,12,13,0.9790840876823229
12732.0,356,12,14,0.9422609221188205
12782.0,356,12,15,0.8878852184023752
12752.0,356,12,16,0.8169698930104421
11914.0,356,12,17,0.7308359642781239
11346.0,356,12,18,0.631087944326053
11195.0,356,12,19,0.5195839500354339
11140.0,356,12,20,0.3984010898462414
11324.0,356,12,21,0.2697967711570243
11642.0,356,12,22,0.1361666490962471
11603.0,356,12,23,1.2246467991473532e-16
11090.0,357,12,0,0.0
10519.0,357,12,1,0.1361666490962466
9531.0,357,12,2,0.2697967711570243
8178.0,357,12,3,0.39840108984624145
7684.0,357,12,4,0.5195839500354336
7652.0,357,12,5,0.6310879443260529
7737.0,357,12,6,0.730835964278124
8540.0,357,12,7,0.816969893010442
9663.0,357,12,8,0.8878852184023752
11386.0,357,12,9,0.9422609221188204
13299.0,357,12,10,0.9790840876823229
14569.0,357,12,11,0.9976687691905392
14975.0,357,12,12,0.9976687691905392
15237.0,357,12,13,0.9790840876823229
15383.0,357,12,14,0.9422609221188205
15037.0,357,12,15,0.8878852184023752
14614.0,357,12,16,0.8169698930104421
14171.0,357,12,17,0.7308359642781239
13659.0,357,12,18,0.631087944326053
13008.0,357,12,19,0.5195839500354339
12285.0,357,12,20,0.3984010898462414
11467.0,357,12,21,0.2697967711570243
10536.0,357,12,22,0.1361666490962471
10136.0,357,12,23,1.2246467991473532e-16
10007.0,358,12,0,0.0
9780.0,358,12,1,0.1361666490962466
9599.0,358,12,2,0.2697967711570243
8872.0,358,12,3,0.39840108984624145
7978.0,358,12,4,0.5195839500354336
7620.0,358,12,5,0.6310879443260529
7176.0,358,12,6,0.730835964278124
6646.0,358,12,7,0.816969893010442
5878.0,358,12,8,0.8878852184023752
5162.0,358,12,9,0.9422609221188204
4683.0,358,12,10,0.9790840876823229
4021.0,358,12,11,0.9976687691905392
3514.0,358,12,12,0.9976687691905392
2862.0,358,12,13,0.9790840876823229
2467.0,358,12,14,0.9422609221188205
2252.0,358,12,15,0.8878852184023752
2351.0,358,12,16,0.8169698930104421
2638.0,358,12,17,0.7308359642781239
3018.0,358,12,18,0.631087944326053
3428.0,358,12,19,0.5195839500354339
3839.0,358,12,20,0.3984010898462414
4001.0,358,12,21,0.2697967711570243
3901.0,358,12,22,0.1361666490962471
3825.0,358,12,23,1.2246467991473532e-16
3731.0,359,12,0,0.0
3593.0,359,12,1,0.1361666490962466
3941.0,359,12,2,0.2697967711570243
4126.0,359,12,3,0.39840108984624145
4071.0,359,12,4,0.5195839500354336
4199.0,359,12,5,0.6310879443260529
4537.0,359,12,6,0.730835964278124
5212.0,359,12,7,0.816969893010442
5360.0,359,12,8,0.8878852184023752
5304.0,359,12,9,0.9422609221188204
5544.0,359,12,10,0.9790840876823229
5748.0,359,12,11,0.9976687691905392
5905.0,359,12,12,0.9976687691905392
6354.0,359,12,13,0.9790840876823229
7026.0,359,12,14,0.9422609221188205
7795.0,359,12,15,0.8878852184023752
8532.0,359,12,16,0.8169698930104421
8828.0,359,12,17,0.7308359642781239
9409.0,359,12,18,0.631087944326053
10204.0,359,12,19,0.5195839500354339
10365.0,359,12,20,0.3984010898462414
9945.0,359,12,21,0.2697967711570243
9309.0,359,12,22,0.1361666490962471
8678.0,359,12,23,1.2246467991473532e-16
8056.0,360,12,0,0.0
7613.0,360,12,1,0.1361666490962466
7983.0,360,12,2,0.2697967711570243
8592.0,360,12,3,0.39840108984624145
8649.0,360,12,4,0.5195839500354336
8633.0,360,12,5,0.6310879443260529
9121.0,360,12,6,0.730835964278124
9618.0,360,12,7,0.816969893010442
9460.0,360,12,8,0.8878852184023752
9097.0,360,12,9,0.9422609221188204
8830.0,360,12,10,0.9790840876823229
8525.0,360,12,11,0.9976687691905392
8383.0,360,12,12,0.9976687691905392
8263.0,360,12,13,0.9790840876823229
7957.0,360,12,14,0.9422609221188205
7255.0,360,12,15,0.8878852184023752
6716.0,360,12,16,0.8169698930104421
6087.0,360,12,17,0.7308359642781239
5908.0,360,12,18,0.631087944326053
6055.0,360,12,19,0.5195839500354339
5902.0,360,12,20,0.3984010898462414
5788.0,360,12,21,0.2697967711570243
5547.0,360,12,22,0.1361666490962471
5187.0,360,12,23,1.2246467991473532e-16
5036.0,361,12,0,0.0
4909.0,361,12,1,0.1361666490962466
4615.0,361,12,2,0.2697967711570243
4455.0,361,12,3,0.39840108984624145
4477.0,361,12,4,0.5195839500354336
4191.0,361,12,5,0.6310879443260529
4025.0,361,12,6,0.730835964278124
3991.0,361,12,7,0.816969893010442
3961.0,361,12,8,0.8878852184023752
3993.0,361,12,9,0.9422609221188204
3814.0,361,12,10,0.9790840876823229
3250.0,361,12,11,0.9976687691905392
2922.0,361,12,12,0.9976687691905392
3107.0,361,12,13,0.9790840876823229
3623.0,361,12,14,0.9422609221188205
4352.0,361,12,15,0.8878852184023752
5358.0,361,12,16,0.8169698930104421
6777.0,361,12,17,0.7308359642781239
8075.0,361,12,18,0.631087944326053
9116.0,361,12,19,0.5195839500354339
9740.0,361,12,20,0.3984010898462414
10179.0,361,12,21,0.2697967711570243
10345.0,361,12,22,0.1361666490962471
10638.0,361,12,23,1.2246467991473532e-16
11400.0,362,12,0,0.0
11880.0,362,12,1,0.1361666490962466
11829.0,362,12,2,0.2697967711570243
11769.0,362,12,3,0.39840108984624145
11680.0,362,12,4,0.5195839500354336
11713.0,362,12,5,0.6310879443260529
11795.0,362,12,6,0.730835964278124
12244.0,362,12,7,0.816969893010442
12316.0,362,12,8,0.8878852184023752
12490.0,362,12,9,0.9422609221188204
12611.0,362,12,10,0.9790840876823229
13094.0,362,12,11,0.9976687691905392
13695.0,362,12,12,0.9976687691905392
13969.0,362,12,13,0.9790840876823229
14153.0,362,12,14,0.9422609221188205
14434.0,362,12,15,0.8878852184023752
15081.0,362,12,16,0.8169698930104421
15562.0,362,12,17,0.7308359642781239
16013.0,362,12,18,0.631087944326053
16171.0,362,12,19,0.5195839500354339
16164.0,362,12,20,0.3984010898462414
16190.0,362,12,21,0.2697967711570243
15918.0,362,12,22,0.1361666490962471
15859.0,362,12,23,1.2246467991473532e-16
15484.0,363,12,0,0.0
14826.0,363,12,1,0.1361666490962466
11816.0,363,12,2,0.2697967711570243
11358.0,363,12,3,0.39840108984624145
11181.0,363,12,4,0.5195839500354336
11089.0,363,12,5,0.6310879443260529
14035.0,363,12,6,0.730835964278124
14450.0,363,12,7,0.816969893010442
14057.0,363,12,8,0.8878852184023752
13653.0,363,12,9,0.9422609221188204
13093.0,363,12,10,0.9790840876823229
12869.0,363,12,11,0.9976687691905392
12455.0,363,12,12,0.9976687691905392
11614.0,363,12,13,0.9790840876823229
10949.0,363,12,14,0.9422609221188205
9814.0,363,12,15,0.8878852184023752
8605.0,363,12,16,0.8169698930104421
8071.0,363,12,17,0.7308359642781239
7957.0,363,12,18,0.631087944326053
8210.0,363,12,19,0.5195839500354339
8155.0,363,12,20,0.3984010898462414
7692.0,363,12,21,0.2697967711570243
7574.0,363,12,22,0.1361666490962471
7982.0,363,12,23,1.2246467991473532e-16
8020.0,364,12,0,0.0
7664.0,364,12,1,0.1361666490962466
7718.0,364,12,2,0.2697967711570243
8066.0,364,12,3,0.39840108984624145
8941.0,364,12,4,0.5195839500354336
9877.0,364,12,5,0.6310879443260529
11209.0,364,12,6,0.730835964278124
13176.0,364,12,7,0.816969893010442
14571.0,364,12,8,0.8878852184023752
15302.0,364,12,9,0.9422609221188204
15620.0,364,12,10,0.9790840876823229
16003.0,364,12,11,0.9976687691905392
16116.0,364,12,12,0.9976687691905392
16284.0,364,12,13,0.9790840876823229
16382.0,364,12,14,0.9422609221188205
16280.0,364,12,15,0.8878852184023752
15985.0,364,12,16,0.8169698930104421
15697.0,364,12,17,0.7308359642781239
15377.0,364,12,18,0.631087944326053
15184.0,364,12,19,0.5195839500354339
15285.0,364,12,20,0.3984010898462414
15327.0,364,12,21,0.2697967711570243
15169.0,364,12,22,0.1361666490962471
15356.0,364,12,23,1.2246467991473532e-16
15426.0,365,12,0,0.0
15235.0,365,12,1,0.1361666490962466
15369.0,365,12,2,0.2697967711570243
15445.0,365,12,3,0.39840108984624145
15392.0,365,12,4,0.5195839500354336
15337.0,365,12,5,0.6310879443260529
15380.0,365,12,6,0.730835964278124
15559.0,365,12,7,0.816969893010442
15530.0,365,12,8,0.8878852184023752
15425.0,365,12,9,0.9422609221188204
15103.0,365,12,10,0.9790840876823229
14958.0,365,12,11,0.9976687691905392
14887.0,365,12,12,0.9976687691905392
15014.0,365,12,13,0.9790840876823229
14952.0,365,12,14,0.9422609221188205
15084.0,365,12,15,0.8878852184023752
15310.0,365,12,16,0.8169698930104421
15681.0,365,12,17,0.7308359642781239
15803.0,365,12,18,0.631087944326053
15914.0,365,12,19,0.5195839500354339
15989.0,365,12,20,0.3984010898462414
15929.0,365,12,21,0.2697967711570243
15436.0,365,12,22,0.1361666490962471
15203.0,365,12,23,1.2246467991473532e-16
14664.0,1,1,0,0.0
11236.0,1,1,1,0.1361666490962466
10850.0,1,1,2,0.2697967711570243
10528.0,1,1,3,0.39840108984624145
10192.0,1,1,4,0.5195839500354336
9712.0,1,1,5,0.6310879443260529
9188.0,1,1,6,0.730835964278124
9200.0,1,1,7,0.816969893010442
8655.0,1,1,8,0.8878852184023752
10594.0,1,1,9,0.9422609221188204
10362.0,1,1,10,0.9790840876823229
9783.0,1,1,11,0.9976687691905392
8700.0,1,1,12,0.9976687691905392
7865.0,1,1,13,0.9790840876823229
7647.0,1,1,14,0.9422609221188205
7793.0,1,1,15,0.8878852184023752
8622.0,1,1,16,0.8169698930104421
10166.0,1,1,17,0.7308359642781239
12028.0,1,1,18,0.631087944326053
13276.0,1,1,19,0.5195839500354339
13503.0,1,1,20,0.3984010898462414
13273.0,1,1,21,0.2697967711570243
12841.0,1,1,22,0.1361666490962471
12365.0,1,1,23,1.2246467991473532e-16
11873.0,2,1,0,0.0
11191.0,2,1,1,0.1361666490962466
10727.0,2,1,2,0.2697967711570243
9994.0,2,1,3,0.39840108984624145
8951.0,2,1,4,0.5195839500354336
7661.0,2,1,5,0.6310879443260529
6887.0,2,1,6,0.730835964278124
6557.0,2,1,7,0.816969893010442
5995.0,2,1,8,0.8878852184023752
5688.0,2,1,9,0.9422609221188204
5231.0,2,1,10,0.9790840876823229
5186.0,2,1,11,0.9976687691905392
5569.0,2,1,12,0.9976687691905392
6092.0,2,1,13,0.9790840876823229
6205.0,2,1,14,0.9422609221188205
5702.0,2,1,15,0.8878852184023752
5006.0,2,1,16,0.8169698930104421
4504.0,2,1,17,0.7308359642781239
4537.0,2,1,18,0.631087944326053
4677.0,2,1,19,0.5195839500354339
4671.0,2,1,20,0.3984010898462414
4515.0,2,1,21,0.2697967711570243
4247.0,2,1,22,0.1361666490962471
4179.0,2,1,23,1.2246467991473532e-16
4121.0,3,1,0,0.0
4426.0,3,1,1,0.1361666490962466
4564.0,3,1,2,0.2697967711570243
4721.0,3,1,3,0.39840108984624145
4843.0,3,1,4,0.5195839500354336
4801.0,3,1,5,0.6310879443260529
4940.0,3,1,6,0.730835964278124
5364.0,3,1,7,0.816969893010442
5552.0,3,1,8,0.8878852184023752
5552.0,3,1,9,0.9422609221188204
5469.0,3,1,10,0.9790840876823229
5466.0,3,1,11,0.9976687691905392
5856.0,3,1,12,0.9976687691905392
6367.0,3,1,13,0.9790840876823229
7044.0,3,1,14,0.9422609221188205
7535.0,3,1,15,0.8878852184023752
8076.0,3,1,16,0.8169698930104421
8849.0,3,1,17,0.7308359642781239
10057.0,3,1,18,0.631087944326053
11399.0,3,1,19,0.5195839500354339
12235.0,3,1,20,0.3984010898462414
12834.0,3,1,21,0.2697967711570243
12904.0,3,1,22,0.1361666490962471
13263.0,3,1,23,1.2246467991473532e-16
13676.0,4,1,0,0.0
13940.0,4,1,1,0.1361666490962466
14110.0,4,1,2,0.2697967711570243
14123.0,4,1,3,0.39840108984624145
14262.0,4,1,4,0.5195839500354336
14350.0,4,1,5,0.6310879443260529
14423.0,4,1,6,0.730835964278124
14905.0,4,1,7,0.816969893010442
15031.0,4,1,8,0.8878852184023752
14899.0,4,1,9,0.9422609221188204
14864.0,4,1,10,0.9790840876823229
14815.0,4,1,11,0.9976687691905392
14759.0,4,1,12,0.9976687691905392
14872.0,4,1,13,0.9790840876823229
14866.0,4,1,14,0.9422609221188205
14783.0,4,1,15,0.8878852184023752
14586.0,4,1,16,0.8169698930104421
14281.0,4,1,17,0.7308359642781239
13854.0,4,1,18,0.631087944326053
13396.0,4,1,19,0.5195839500354339
13220.0,4,1,20,0.3984010898462414
13431.0,4,1,21,0.2697967711570243
12995.0,4,1,22,0.1361666490962471
12586.0,4,1,23,1.2246467991473532e-16
12020.0,5,1,0,0.0
11490.0,5,1,1,0.1361666490962466
10863.0,5,1,2,0.2697967711570243
10131.0,5,1,3,0.39840108984624145
9463.0,5,1,4,0.5195839500354336
8727.0,5,1,5,0.6310879443260529
7948.0,5,1,6,0.730835964278124
7219.0,5,1,7,0.816969893010442
6256.0,5,1,8,0.8878852184023752
5266.0,5,1,9,0.9422609221188204
4578.0,5,1,10,0.9790840876823229
4532.0,5,1,11,0.9976687691905392
4896.0,5,1,12,0.9976687691905392
5255.0,5,1,13,0.9790840876823229
5208.0,5,1,14,0.9422609221188205
5260.0,5,1,15,0.8878852184023752
5018.0,5,1,16,0.8169698930104421
5057.0,5,1,17,0.7308359642781239
5589.0,5,1,18,0.631087944326053
5887.0,5,1,19,0.5195839500354339
5832.0,5,1,20,0.3984010898462414
6036.0,5,1,21,0.2697967711570243
5930.0,5,1,22,0.1361666490962471
6353.0,5,1,23,1.2246467991473532e-16
6763.0,6,1,0,0.0
7043.0,6,1,1,0.1361666490962466
7331.0,6,1,2,0.2697967711570243
7477.0,6,1,3,0.39840108984624145
7642.0,6,1,4,0.5195839500354336
7712.0,6,1,5,0.6310879443260529
7593.0,6,1,6,0.730835964278124
7507.0,6,1,7,0.816969893010442
7227.0,6,1,8,0.8878852184023752
6790.0,6,1,9,0.9422609221188204
6632.0,6,1,10,0.9790840876823229
6639.0,6,1,11,0.9976687691905392
6584.0,6,1,12,0.9976687691905392
6486.0,6,1,13,0.9790840876823229
6222.0,6,1,14,0.9422609221188205
5990.0,6,1,15,0.8878852184023752
5941.0,6,1,16,0.8169698930104421
6279.0,6,1,17,0.7308359642781239
6635.0,6,1,18,0.631087944326053
7203.0,6,1,19,0.5195839500354339
7706.0,6,1,20,0.3984010898462414
7978.0,6,1,21,0.2697967711570243
7953.0,6,1,22,0.1361666490962471
8076.0,6,1,23,1.2246467991473532e-16
8034.0,7,1,0,0.0
8261.0,7,1,1,0.1361666490962466
8687.0,7,1,2,0.2697967711570243
9211.0,7,1,3,0.39840108984624145
9664.0,7,1,4,0.5195839500354336
10191.0,7,1,5,0.6310879443260529
10714.0,7,1,6,0.730835964278124
11580.0,7,1,7,0.816969893010442
12275.0,7,1,8,0.8878852184023752
12737.0,7,1,9,0.9422609221188204
13015.0,7,1,10,0.9790840876823229
13642.0,7,1,11,0.9976687691905392
14185.0,7,1,12,0.9976687691905392
14351.0,7,1,13,0.9790840876823229
14401.0,7,1,14,0.9422609221188205
14363.0,7,1,15,0.8878852184023752
14478.0,7,1,16,0.8169698930104421
14828.0,7,1,17,0.7308359642781239
14960.0,7,1,18,0.631087944326053
14620.0,7,1,19,0.5195839500354339
14417.0,7,1,20,0.3984010898462414
13948.0,7,1,21,0.2697967711570243
13017.0,7,1,22,0.1361666490962471
12745.0,7,1,23,1.2246467991473532e-16
12276.0,8,1,0,0.0
12153.0,8,1,1,0.1361666490962466
11650.0,8,1,2,0.2697967711570243
11539.0,8,1,3,0.39840108984624145
11223.0,8,1,4,0.5195839500354336
10656.0,8,1,5,0.6310879443260529
10735.0,8,1,6,0.730835964278124
11197.0,8,1,7,0.816969893010442
11596.0,8,1,8,0.8878852184023752
11412.0,8,1,9,0.9422609221188204
11215.0,8,1,10,0.9790840876823229
11543.0,8,1,11,0.9976687691905392
12194.0,8,1,12,0.9976687691905392
11995.0,8,1,13,0.9790840876823229
11489.0,8,1,14,0.9422609221188205
11492.0,8,1,15,0.8878852184023752
10912.0,8,1,16,0.8169698930104421
11135.0,8,1,17,0.7308359642781239
11444.0,8,1,18,0.631087944326053
10909.0,8,1,19,0.5195839500354339
11027.0,8,1,20,0.3984010898462414
11815.0,8,1,21,0.2697967711570243
12647.0,8,1,22,0.1361666490962471
13888.0,8,1,23,1.2246467991473532e-16
14520.0,9,1,0,0.0
14848.0,9,1,1,0.1361666490962466
15050.0,9,1,2,0.2697967711570243
15396.0,9,1,3,0.39840108984624145
15343.0,9,1,4,0.5195839500354336
15349.0,9,1,5,0.6310879443260529
14904.0,9,1,6,0.730835964278124
14768.0,9,1,7,0.816969893010442
14114.0,9,1,8,0.8878852184023752
14079.0,9,1,9,0.9422609221188204
14230.0,9,1,10,0.9790840876823229
14162.0,9,1,11,0.9976687691905392
14445.0,9,1,12,0.9976687691905392
14540.0,9,1,13,0.9790840876823229
14559.0,9,1,14,0.9422609221188205
14472.0,9,1,15,0.8878852184023752
13801.0,9,1,16,0.8169698930104421
13309.0,9,1,17,0.7308359642781239
13189.0,9,1,18,0.631087944326053
12825.0,9,1,19,0.5195839500354339
11577.0,9,1,20,0.3984010898462414
10617.0,9,1,21,0.2697967711570243
10465.0,9,1,22,0.1361666490962471
10250.0,9,1,23,1.2246467991473532e-16
9435.0,10,1,0,0.0
8442.0,10,1,1,0.1361666490962466
8141.0,10,1,2,0.2697967711570243
7795.0,10,1,3,0.39840108984624145
7400.0,10,1,4,0.5195839500354336
7302.0,10,1,5,0.6310879443260529
7252.0,10,1,6,0.730835964278124
7335.0,10,1,7,0.816969893010442
7852.0,10,1,8,0.8878852184023752
8514.0,10,1,9,0.9422609221188204
9361.0,10,1,10,0.9790840876823229
10697.0,10,1,11,0.9976687691905392
12203.0,10,1,12,0.9976687691905392
12888.0,10,1,13,0.9790840876823229
13279.0,10,1,14,0.9422609221188205
13667.0,10,1,15,0.8878852184023752
13969.0,10,1,16,0.8169698930104421
14274.0,10,1,17,0.7308359642781239
14464.0,10,1,18,0.631087944326053
14808.0,10,1,19,0.5195839500354339
15150.0,10,1,20,0.3984010898462414
15269.0,10,1,21,0.2697967711570243
14920.0,10,1,22,0.1361666490962471
14651.0,10,1,23,1.2246467991473532e-16
14468.0,11,1,0,0.0
14357.0,11,1,1,0.1361666490962466
14114.0,11,1,2,0.2697967711570243
13854.0,11,1,3,0.39840108984624145
13344.0,11,1,4,0.5195839500354336
